place_name,address,lat,lon,tags,description,category_clean,governorateId
Il Mulino,"48 El Horreya St., Almaza, Heliopolis, Cairo",29.9697739,31.2748925,"restaurant, bakery, cozy, quiet","Il Mulino is an Italian restaurant located in the Almazah district of Cairo. The diavola consists of salami picante, oregano, spicy tomato sauce, and extra mozzarella cheese. The restaurant provides a quiet and calm atmosphere reminiscent of European street bistros, making it suitable for casual meals, work, or study sessions.",food_drink,9
كبدة ومخ النعمانى,"El Obour City, Mohamed Naguib Street",30.0977171,31.2627046,"restaurant, takeaway, local","كبدة ومخ الشرقاوي is a restaurant in Cairo that specializes in liver and brain dishes, offering online ordering and delivery. It is located in El Obour City on Mohamed Naguib Street, and can be contacted via the phone numbers 01129035253 and 01096057615. The establishment appears on Facebook with a menu and has been viewed by thousands of users. Its presence is primarily noted in Cairo’s El Obour City area.",food_drink,9
Mori Sushi,"24 Abdel Moniem Hafez St., Almaza, Cairo, Heliopolis-and-Nasr-City",30.0579481,31.2176353,"restaurant, delivery, cozy","Mori took over the venue of the living room, between the trees of Zamalek brought to you by the same people that got you insomnia and ex-living room. we are also delivering to almost everywhere in cairo. If you are brave enough to experiment with fusion raw fish then this place should be your next destination,If you're not, tag along with one of your braver comrades to encourage you cause its worth a try.",food_drink,9
آخر ساعة,"8 Abdel Khaleq Tharwat St. Intersection Of Talaat Harb St.  Abdeen, Downtown",30.0536373,31.243742,"fast_food, takeaway, delivery, local","Akher Saa is a fast‑food Egyptian restaurant located at 8 Abdel Khaleq Tharwat St., Intersection of Talaat Harb St., Abdeen, Downtown, Cairo. It offers dishes such as foul we ta‘ameya and is listed as closed on elmenus. Customers can order online and view the menu through the platform.",food_drink,9
KFC,"Inside El Serag City Mall 3, 1st Floor NASR CITY, CAIRO",30.0174185,30.9756649,"restaurant, fast_food, popular","KFC is a fast‑food outlet located in multiple venues across Cairo, including inside El Serag City Mall in Nasr City and the ground‑floor area of Dandy Mega Mall. The restaurant operates from busy commercial districts such as Nasr City, Al Sharkeya, and other malls throughout the city. Its presence in high‑traffic areas makes it a common choice for quick meals.",food_drink,9
Bsmllh,"провинция Пенджаб, Лахор, Гул‑Колони, Muhammadi Road",30.0535909,31.2625044,"bakery, restaurant, fast_food","Пекарня Bismillah naan shop по адресу провинция Пенджаб, Лахор, Гул‑Колони, Muhammadi Road. Смотреть 1 фото. Построить маршрут в Яндекс Картах.",food_drink,9
Khaled Coffee,"1st District, Mug 1, in front of the orphanage, next to the White Mosque",29.993651,30.9640991,"cafe, restaurant, popular, local","Khaled Coffee is a coffee shop and restaurant located in Egypt, offering a variety of menu items and beverage options. It operates multiple branches in key areas such as 6th of October and Sheikh Zayed, providing hotline numbers for delivery and takeaway services. The establishment is known for its popular menu and local presence.",food_drink,10
City Crepe,"68 Gamaet El Dewal El Arabeya St., Beside Kadoura Fish Restaurant MOHANDESEEN, GIZA",29.9936283,30.9641363,"restaurant, fast_food, delivery, popular, local","City Crepe is a popular eatery specializing in a variety of sweet and savory crepes, offering delivery and takeaway services across multiple locations in Egypt. The restaurant is known for its best‑selling dishes such as El Da7e7 Crepe, Chicken Pane Crepe, Crispy Chicken Crepe, and Super Crunchy Chicken Crepe. It operates from a location in Giza, providing quick service to customers.",food_drink,10
KFC,"Inside El Serag City Mall 3, 1st Floor, NASR CITY, CAIRO",29.9935645,30.9642101,"fast_food, restaurant, takeaway","The outlet is located inside El Serag City Mall 3, 1st Floor, NASR CITY, CAIRO. It is also found at various other sites such as 127 Shoubra St., Beside Banque Misr SHOUBRA, CAIRO.",food_drink,9
مطاعم الشبراوى,"Cairo, Egypt",30.0010584,31.1666441,"restaurant, local, family_friendly","مطاعم الشberraوى is a dining establishment located in Cairo, Egypt. It operates within the food services sector, providing restaurant services to customers. The venue is situated in a bustling urban area known for its commercial activity.",food_drink,9
Aklet Setti Restaurant,"Abou El Houl El Seyahy St., Mashaal, El haram, Giza In Front Of Total Egypt Gas Station",29.9571819,31.1525084,"restaurant, takeaway, delivery","Aklet Setti Restaurant is an Egyptian eatery situated on Abou El Houl El Seyahy Street in the Mashaal district of El Haram, Giza, near the Total Egypt gas station. The establishment falls under the categories of Egyptian Restaurants, Eat Out, and Home Delivery, suggesting it offers dine‑in and delivery services. Currently, it has no available ratings or reviews.",food_drink,10
Bogali Resturant W Marriott,"Ring Road- Mirage City- P.O.Box 427, New Cairo,
Cairo, Egypt, 11757",30.0565479,31.2249103,"restaurant, luxury, outdoor_seating, cozy","Enjoy a touch of ""la dolce vita"" at Cucina & La Piazza, our authentic Italian restaurant in Cairo. Choose from classic pizzas and pasta prepared by our expert chefs, and book a table in our restaurant's outdoor rotunda for a meal under the stars. Indulge in flavorsome delicacies from Hong Kong, Thailand, Singapore, and the mainland of China. Savor skillfully and authentically prepared dim sum, soups, main dishes, and salads.",food_drink,9
Torii Japanese Restaurant,"Marriott Hotel & Omar Khayyam Casino, Zamalek, Zamalek",30.0563918,31.2251268,"luxury, popular, cozy","Torii, located at the Cairo Marriott Hotel & Omar Khayyam Casino, is a traditional Japanese restaurant. See live Teppanyaki performances and enjoy all-you-can-eat offerings at this swanky Japanese spot. Torii is popular with diners for it's generous & inventive sushi platters.",food_drink,9
Antique Khana,"8 شارع البرازيل, القاهرة, EG",30.0611248,31.222635,"restaurant, cozy, quiet","On the first floor of an old building on Brazil St, Zamalek, Antique Khana is a must visit if you're in Cairo. The owner, Nader, is usually around to welcome.",food_drink,9
JW Steakhouse,"16 Saray El Gezirah St.,Inside Cairo Marriott Hotel & Omar Khayyam Casino ZAMALEK, CAIRO",30.0574325,31.2248225,"restaurant, luxury, romantic",JW's Steakhouse is a premiere restaurant located in Cairo region of Egypt. The guests can enjoy the finest certified Australian beef and succulent steak accompanied with delicious sides at one of the most exquisite Cairo steakhouse restaurants. JW’s Steakhouse is known for creating an evening that you’ll wish to repeat over and over again.,food_drink,9
Italian Ristorante Tuscany,"Sheraton Rd. El Mohamady Sq., Touristic Passage,Inside Hurghada Marriott Beach Resort EL HADABA, HURGHADA",30.05755,31.224926,"restaurant, touristic, cozy","Located within one of Hurghada’s prominent resort areas, Ristorante Tuscany brings the flavors of Italy to Egypt’s shores, offering a culinary journey that takes you directly to the rolling hills of Tuscany. From classic pasta dishes to wood-fired pizzas, this restaurant has established itself as one of the region’s finest Italian dining spots, attracting tourists and locals who crave authentic Italian flavors. Ristorante Tuscany exudes a rustic elegance that feels distinctly Italian.",food_drink,27
Garden Promenade Café,"16 Saray El Gezira Street, Cairo, 11211, EG",30.0573132,31.224132,"restaurant, cafe, family_friendly","Garden Promenade Café is located in the Cairo Marriott Hotel and offers a range of international cuisine, coffee, and desserts. Reviewers describe it as a pleasant spot for family lunches and casual coffee breaks, with a relaxing atmosphere. The venue is situated at 16 Saray El Gezira Street, Zamalek, Cairo.",food_drink,9
Egyptian Nights Shisha,Cairo Marriott Hotel,30.0568907,31.2241321,"restaurant, outdoor_seating, cozy",Egyptian Nights restaurant serving traditional Egyptian food Sample Middle Eastern fare while you listen to excellent live music on Tuesdays through Fridays. Enjoy traditional Egyptian food and cuisine at open air in the Egyptian Nights Restaurant of Cairo Marriott Hotel. A beautiful place for food and shisha.,food_drink,9
Abdel Wahab Egypt Restaurant,,30.0565668,31.2263288,"restaurant, popular, local",Lebanese cuisine where the flavors make your mouth water. Explore the depths of Lebanese cuisine with Abd El Wahab.,food_drink,9
Koshary El Moemen,"4 emad el din st., Downtown, Cairo in Front Of Akher Saa restaurant",30.0536142,31.2443639,"budget, local, popular",كشري جحا وقصة اشهر كشري في مصر لقد استطاع عم جحا ان يجعل له اسطور في الذ اكلة وهي الكشري، مطعم متميز جدآ جدآ وكشري ليس له مثيل، لقد اكلت عند عمو جحا عده مرات، كان الملاذ لي عندما اكون جائع شويه، دقه وشطه وكمان خلطه ايوووه تجنن، الصراحة خدمة عالية الجودة واسعار تناسب محبي الكشري، وموقع متميز ونظافة ومعاملة لها رونق خاص،,food_drink,9
Tree Trunk,"Cairo, Egypt",30.0905718,31.3255769,"restaurant, romantic, cozy, popular","Tree Trunk Restaurant is a standout gem in Cairo's thriving coffee house culture—a scene already rich with energy, style, and many places to Tree Trunk, Cairo. 92474 likes · 226 talking about this · 6381 were here. Bohemian chic restaurant , Perfect for date night, chill out with friends or Tree Trunk, Cairo: See 32 unbiased reviews of Tree Trunk, rated 4.1 of 5 on Tripadvisor and ranked #245 of 1497 restaurants in Cairo.",food_drink,9
Burger and Kafta,,30.0490865,31.2423647,"restaurant, fast_food, takeaway","Burger and Kafta is a fast‑food restaurant located in Cairo, Egypt. It offers burgers and kafta meals with a focus on quick service and takeaway options. The venue maintains a modest rating among local fast‑food establishments.",food_drink,9
ONE café,"Khan El Khalili, Cairo, Egypt",29.9786889,31.3160475,"historical_site, cafe, touristic","One of Cairo’s oldest cafes can be found in the labyrinth alleyways of Khan El Khalili, the teeming marketplace in the old Islamic quarter that is a popular attraction for tourists. El Fishawy Cafe has been serving tea, coffee and argileh since it was established in the 18th century in the far older souk.",food_drink,9
KFC,"Door EL HARAM, GIZA  417 Haram St.",29.9812815,31.3159211,"fast_food, family_friendly, kid_friendly, popular, local","Door EL HARAM, GIZA  417 Haram St. Beside Pizza Hut MOHANDESEEN Near To Giza Zoo GIZA.",food_drink,9
Dunkin' Donuts,"1 Block 86 Carrefour St., Intersection Of El Khamseen St., Sector 13, MAADI, CAIRO",29.9820286,31.3163029,"bakery, cafe, takeaway, family_friendly","Dunkin' Donuts is a bakery offering fresh, fluffy doughnuts and coffee, with multiple locations across Cairo. The stores are known for their clean, professionally managed environments and freshly produced donuts delivered twice daily. Customers appreciate the variety of donuts and the convenient locations near gas stations and malls.",food_drink,9
Starbucks,"Abou El Feda St.,Inside Om Kolthoum Hotel & Tower ZAMALEK, CAIRO",29.9819682,31.315863,"cafe, cozy, family_friendly, takeaway","Starbucks is a global coffee chain that operates multiple branches across Egypt, offering coffee and light meals in various malls, hotels, and commercial venues. Its locations are spread across Cairo, Giza, Alexandria, and the North Coast, providing customers with a familiar coffeehouse experience.",food_drink,9
McDonald's,"28 Sherif St., Beside National Bank Of Egypt DOWNTOWN, CAIRO",29.9812513,31.3159828,"fast_food, family_friendly, budget","McDonald's is a global fast‑food chain with numerous locations spread across Cairo, offering burgers, fries, breakfast items and other quick‑service meals. Its outlets are found in downtown areas, malls, and commercial districts such as Helwan, Maadi, Nasr City and Zamalek, typically operating from early morning until late evening. The brand is known for its quick service and widespread presence in the city.",food_drink,9
Asian Corner,"22 Ahmed Tayseer St., Intersection Of El Shaheed Abdel Wahab El Qady St.,Inside Rafale Food Court HELIOPOLIS, CAIRO  11 Rd. 18",29.9812374,31.3160378,"restaurant, delivery, budget","The best Asian food in Giza

No Ratings Available",food_drink,9
Hardee's,"Serag City Mall, 1st Floor NASR CITY, CAIRO",29.9813361,31.3159265,"fast_food, restaurant, family_friendly","Hardee's is a fast‑food restaurant offering classic burgers, fries, and breakfast items. It operates in multiple locations across Cairo, including Nasr City, New Cairo, and other malls, as well as in Alexandria.",food_drink,9
مشويات ابو عميرة,"Al Meseilhah, Shibin el Kom, Menofia Governorate 32512, Egypt",29.9800996,31.096371,"family_friendly, popular, budget","مشويات ابو عميرة is a grill restaurant located in Shibin el Kom, Menofia Governorate, Egypt. It operates from 11:00 AM to 2:00 AM daily and is known for its cooked chicken and friendly service. The venue offers a comfortable atmosphere with reasonable prices, making it a popular spot for locals.",food_drink,15
Twist Food,5 Emarat El-Gabal Al-Akhdar Next to Sekkah Club,29.8176524,31.3014692,"restaurant, budget, local","As part of our continued expansion of the series and provide the best level of service to satisfy you would like to inform you that we have updated the series and established different departments to work to provide the best service to our customers and because of the many restaurants are using the attribute of Commerce of the series we have decided to sacrifice attribute the trade have made the long struggle in the past years. Food Menu  Majesty Restaurants Address : 5 Emarat El-Gabal Al-Akhdar Next to Sekkah Club Tel: 19915, 02-24019563, Mobile 010-1187976 Website www.majestygroup.org/ 19915 Majesty 19914 20 La Trattoria Restaurant Pizza-Italian Pizza Plus About Low Profile Business – Less premium pizza offer – Mainly business is promoted by offers ( eg. buy one and get one free). Street Triumph 138 AL-Nuzha Triumph Street AL-Mokatam 25 street 9-Nafoora Square AL-Macmoura , Ale ALnasr Street ALkayther Building Public Security.",food_drink,9
Zack's Fried Chicken,International Garden in Nasr City,29.9777669,31.285285,"restaurant, fast_food, popular","Since the first opening in January 2017, Zack’s Fried Chicken grows its uniqueness by caring about the ingredients chosen to make your meals, but also by its will of providing quality of the product and impeccable service to you. In January, Zack’s added another franchise to the portfolio, and it’s located in Cairo at the International Garden in Nasr City. we are working hard to achieve the vision that we are following.",food_drink,9
Sachi,,30.0881147,31.3250202,"local, unknown",Local place with limited online information.,other,9
tigo coffee shop,,30.0680815,31.3415642,"local, unknown",Local place with limited online information.,other,9
بيت ورد,,30.048586,31.203657,"local, unknown",Local place with limited online information.,other,9
أسماك الجمهورية,,30.0605152,31.2205079,"local, unknown",Local place with limited online information.,other,9
Jarat Al-Qamar Café,"104 Omar Ibn El Khatab, Almaza, Heliopolis",30.0483176,31.2372087,"cafe, local, popular","The new branch is located in 104 Omar Ibn El Khatab, Almaza, Heliopolis. For more snackable content from across Egypt, head to www.SceneEats.com",food_drink,9
مطعم fries&pasta,,29.9704838,31.2764894,"local, unknown",Local place with limited online information.,food_drink,9
LYCHEE -palm hills,,30.0141112,31.0272663,"local, unknown",Local place with limited online information.,other,10
Mazzika,,30.029202,30.9858435,"local, unknown",Local place with limited online information.,other,10
مطعم زهرة الشام,,30.0218102,31.18426,"local, unknown",Local place with limited online information.,food_drink,10
Bogali Resturant W Marriott,"Ring Road, Mirage City, P.O.Box 427, New Cairo, Cairo, Egypt, 11757",30.0565479,31.2249103,"restaurant, luxury, outdoor_seating","Bogali Resturant W Marriott is an Italian restaurant located within the JW Marriott Hotel Cairo, offering classic pizzas and pasta prepared by expert chefs. Guests can dine in an elegant rotunda setting under the stars. The venue also features other dining options such as JW Steakhouse and Ahlein, providing a refined culinary experience.",food_drink,9
Antique Khana,"8 شارع البرازيل, القاهرة",30.0611248,31.222635,"cafe, quiet, local","On the first floor of an old building on Brazil St, Zamalek, Antique Khana is a must visit if you're in Cairo. The owner, Nader, is usually around to welcome. A relaxing coffee shop in the hustle of Zamalek.",food_drink,9
JW Steakhouse,"16 Saray El Gezirah St.,Inside Cairo Marriott Hotel & Omar Khayyam Casino ZAMALEK, CAIRO",30.0574325,31.2248225,"restaurant, luxury, family_friendly",JW Steakhouse serves up a delicious steak as well as other fine dishes. The atmosphere is lovely inside and out and a nice place for a special evening out. JW's Steakhouse is a premiere restaurant located in Cairo region of Egypt.,food_drink,9
Italian Ristorante Tuscany,Zamalek,30.05755,31.224926,"restaurant, touristic, popular","Ristorante Tuscany is dedicated to offering an authentic Italian restaurant experience here in Cairo, Egypt. Savor la carte dining and a vibrant ambiance. Ristorante Tuscany offers delicious Italian specialties.",food_drink,9
Garden Promenade Café,"16 Saray El Gezira Street, Cairo, 11211, EG",30.0573132,31.224132,"restaurant, cafe, cozy, family_friendly","Garden Promenade Café is a garden‑style restaurant located at 16 Saray El Gezira Street in the Cairo Marriott Hotel complex. It offers international cuisine in a relaxed, upscale setting with outdoor seating overlooking the promenade. The venue is known for its brunch, coffee, and dinner options, attracting both hotel guests and local diners.",food_drink,9
Egyptian Nights Shisha,Cairo Marriott Hotel,30.0568907,31.2241321,"outdoor_seating, family_friendly, popular",Egyptian Nights restaurant serving traditional Egyptian food Sample Middle Eastern fare while you listen to excellent live music on Tuesdays through Fridays Enjoy traditional Egyptian food and cuisine at open air in the Egyptian Nights Restaurant of Cairo Marriott Hotel,food_drink,9
Twist Food,"5 Emarat El-Gabal Al-Akhdar Next to Sekkah Club, Cairo, Egypt",29.8176524,31.3014692,"restaurant, cozy, family_friendly, budget, takeaway","This unique eatery offers country Italian cuisine in a warm cozy and relaxed atmosphere that is perfectly suited to the taste of a wide segment of Egypt restaurant-goers who seeking high-quality, family-style, value dinning. The venue is located at El Gezirah Tower, Corniche El Nil, Maadi, Cairo. It is listed under the Italian Restaurant category.",food_drink,9
Zack's Fried Chicken,International Garden in Nasr City,29.9777669,31.285285,"fast_food, popular, local","Since the first opening in January 2017, Zack’s Fried Chicken grows its uniqueness by caring about the ingredients chosen to make your meals, but also by its will of providing quality of the product and impeccable service to you. Zack’s changed the management and decided to go global. In January, Zack’s added another franchise to the portfolio, and it’s located in Cairo at the International Garden in Nasr City.",food_drink,9
Sachi,"3, Cleopatra St.",30.0881147,31.3250202,"luxury, fine_dining, popular","Sachi stands firm as a pillar of Cairo's food scene. The restaurant brings together Mediterranean heritage and Asian cooking techniques while maintaining strict quality standards. Expert preparation methods, refined surroundings, and careful attention to service details make this spot worthy of both celebrations and casual meals.",food_drink,9
Crimson Bar & Grill,Al Moseqare Kamal Al Tawil Street 16,30.0707188,31.2224203,"restaurant, cozy, historical_site","Although Crimson Bar & Grill itself is a relatively modern addition to the city's gastronomic map, it is located in the historically significant district of Zamalek. Since the late 19th century, this island on the Nile has been a magnet for aristocracy, diplomats, and expats, which has shaped the unique architectural environment surrounding the venue.",food_drink,9
Local restaurant.,the crossing of Champollion Road and Marouf,30.0567538,31.2379669,"restaurant, local, budget, popular",One legendary restaurant in Cairo is Abou Tarek. It’s located at the crossing of Champollion Road and Marouf (coordinates for Google maps: 30°03’00.8″N 31°14’16.5″E). The dish I can recommend for which this restaurant in Cairo is famous since 1950 is koshary.,food_drink,9
El gizawy (double price for tourists),"Nazlet El Seman, Giza, Egypt",29.9776197,31.1428441,"restaurant, local, popular","El Gizawy Restaurant is a local eatery in Nazlet El Seman, Giza, Egypt, specializing in falafel and other vegetarian dishes. It is not part of a large chain. It appears in the list of the 30 best vegetarian restaurants in Giza.",food_drink,10
About basem restaurant,"El Hussein, Egypt",30.0464103,31.2642686,"restaurant, takeaway, delivery","About basem restaurant is a barbecue restaurant located in El Hussein, Cairo, Egypt. It offers grilled dishes and provides dine‑in, takeaway, and delivery services. Customers can contact the venue via email and submit reviews through the listing.",food_drink,9
Local restaurant,"46 Abbas El Akkad Street, Nasr City",30.0483676,31.2360446,"restaurant, budget, local, popular","One legendary restaurant in Cairo is Abou Tarek. It’s located at the crossing of Champollion Road and Marouf (coordinates for Google maps: 30°03’00.8″N 31°14’16.5″E). You can have a full meal for just a few euros, it’s almost nothing. The dish I can recommend for which this restaurant in Cairo is famous since 1950 is koshary.",food_drink,9
Dawar elomda atallah Abusreea,Address not provided,29.8124152,31.2671102,"restaurant, budget, local","Dawar El Omda Restaurant is an oriental cuisine eatery situated in the El Haram district of Cairo, Egypt. The establishment is listed on Egypt Yellow Pages and features a restaurant within the Dawar El Omda Hotel. It currently has no ratings and invites customers to be the first reviewer.",food_drink,9
tigo coffee shop,restored building in downtown Cairo,30.0680815,31.3415642,"cafe, restaurant, popular","Eish & Malh, meaning bread and salt, offers excellent food and great coffee in a restored building in downtown Cairo. There is plenty of space to work or catch up with friends, including in the more secluded upstairs section. The brunch menu offers delicious eggs and shakshuka alongside sweet treats including pancakes, waffles, and three varieties of French toast.",food_drink,9
Sun City,,29.9567075,31.1032121,"bakery, family_friendly, local","The establishment is involved in importing and distributing dried fruit products such as apricots, plums, and strawberry jelly, with noted issues of sulfur dioxide usage and undeclared sulfites. It also handles frozen lobster tails and other food items, indicating a focus on processed food imports. The business appears to operate within the Egyptian market, addressing compliance concerns for various fruit products.",food_drink,9
Sun city,,29.9566869,31.1033273,"bakery, local, popular, takeaway","Sun city is located in Maadi, Egypt. The venue is associated with food import activities, dealing with dried fruits such as strawberries and apricots. Regulatory notes indicate use of sulfur dioxide in its processing.",food_drink,9
Tabarak Coffee Maker,Egypt,30.0541104,31.2625717,"cafe, restaurant, local","Tabarak Company is an Egyptian company specializing in the packaging and trading of spices, legumes, rice, sugar, and oils. It is known for offering a wide range of high-quality food products and holds an ISO 22000 Food Safety Management System certification. The company is recognized as a leading player in its field and is trusted for its product quality.",food_drink,9
مطعم فول و طعمية,مصر الجديدة,30.0409954,31.2418831,"restaurant, fast_food, local","The venue specializes in Egyptian falafel and ful dishes, offering a wide range of preparations from classic ful medames with olive oil and tahini to spicy ful and ful served with boiled eggs or the signature Bahlawan mixture. Portions are available in small, medium, and large sizes, and the menu includes combo meals with fresh bread, egg slices, and a variety of side dishes such as salads and crispy garlic toppings. The restaurant emphasizes traditional Egyptian flavors while also providing inventive twists, highlighting fresh ingredients like Palestinian olive oil, local butter, and seasoned tomato sauce.",food_drink,9
LAVilla,The Villa - Royal Champagne Hotel & Spa,29.9697572,31.2754439,"luxury, outdoor_seating, romantic","Confidential and prestigious, La Villa Les Trois Clochers is the ultimate luxury holiday home in the heart of Champagne’s vineyards. It features five elegant suites, a private outdoor pool, landscaped garden, and terraces, offering a rare retreat where elegance meets exclusivity.",relaxation,9
El villa,"Marassi, North Coast, El Alamein, Marsa Matrouh Governorate 5065501, Egypt",30.0356782,31.2329075,"cafe, outdoor_seating, touristic","The new Marassi location will be our first beachside concept, blending EL&N’s signature design with the laid-back luxury of the North Coast. Whether you’re grabbing an iced coffee post-swim, sitting down for brunch with a view, or celebrating the sunset with something sweet, this new spot is built for summer moments. It is currently closed for the winter and scheduled to reopen in the summer season of May 2026.",food_drink,9
مطعم اليمن السعيد,3 شارع السرايا - امام جامع صلاح الدين - كوبري الجامعة - المنيل - القاهرة - مصر,30.0280905,31.2253195,"restaurant, touristic, popular, local",يرجع سبب شهرة هذا المطعم الواسعة إلى كونه احد اهم اماكن السياحة في راس الخيمة وكذلك إلى موقعه الرائع فهو من افضل مطاعم على البحر في راس الخيمة ، إلى جانب إعجاب الزوّار بما يُقدمه من وجبات وخدمات ومرافق وغيرها الكثير من الأشياء التي سنعرضها في هذا التقرير. يجب أن تكون على دراية مُسبقة بأن هذا المطعم يُقدّم مآكولاته الشهية على الإفطار والغداء وكذا العشاء، وبالتالي بوسعك الذهاب إليه للاستمتاع بتناول الطعام خلال هذه الوجبات. مطعم اليمن السعيد راس الخيمة. يُصنّف من افضل مطاعم راس الخيمة.,food_drink,9
Mastabah Cafe,"Nasr City, Egypt",29.9717427,31.1045286,"cafe, cozy, local","Mastabah Cafe is a coffee shop located in Nasr City, Egypt. It falls under the categories of Cafes and Coffee Shops as well as Restaurants according to the Egypt Yellow Pages listing. The establishment currently has no available ratings, inviting customers to be the first reviewer. The venue offers a simple setting for coffee and light meals in the Nasr City area.",food_drink,9
Zainab Khatoon,"Zagazig, Sharkia Governorate, Egypt",30.0445867,31.2634355,"family_friendly, kid_friendly, local, popular","Zainab Khatoon is a health‑focused educational institution located in Zagazig, Egypt, that conducts research and community programs on nutrition, vitamins, and public‑health topics. Its work spans school‑based supplementation, vitamin D studies, and treatment adherence initiatives for diverse populations. The organization aims to improve health knowledge and outcomes for students, patients, and the broader community.",other,12
بيت ورد,Zamalek abou el feda,30.048586,31.203657,"restaurant, local, family_friendly","At Beit Ward Middle East, we take pride in crafting authentic Lebanese dishes with a global twist. From our flavorful mixed grill platters, sizzling with perfectly seasoned meats, to freshly baked manakish and creamy hummus, every dish is made with the finest locally sourced ingredients.",food_drink,9
Sultan Al-Burger,"15 El Dowidar St.,Behind KFC HADAYEK EL KOBBA, CAIRO",30.0925705,31.2504213,"restaurant, delivery, takeaway","Al Sultan Restaurant is situated at 15 El Dowidar Street, behind KFC Hadayek El Kobba in Cairo. It offers seafood dishes and provides home delivery services. The venue is listed in Egypt Yellow Pages with no available ratings.",food_drink,9
Al Sadda Resturant,,30.049446,31.1962256,"restaurant, family_friendly, cozy, local","Al Sadda Restaurant is a popular eatery in Cairo specializing in mandi and madhbi dishes. Reviewers describe it as offering very delicious food and excellent service, making it a must‑visit spot. The venue provides a cozy atmosphere for families and friends.",food_drink,9
مطعم اسماك حمو,"Nasr City, Cairo, Egypt",30.0472669,31.3477261,"restaurant, delivery, family_friendly","The establishment, known as مطعم اسماك حمو, is a restaurant located in Cairo, offering seafood dishes and delivery services across areas such as Nasr City and El Tagmo3 El Khames. Its menu is available online, with multiple branches and a notable presence in the local dining scene. Customers can place orders via its hotline and explore a wide range of menu items.",food_drink,9
قهوة علاء الدين,,30.0345103,31.2351575,"restaurant, cafe, local",The walk with a view of National Geographic Society Museum is what you can expect after dining at this cafe. Delicious coffee is a decent choice. Alaa Eldin Cafe - قهوة علاء الدين is recommended for the terrific staff.,food_drink,9
قهوة الفلاح,,30.0338764,31.2332714,"cafe, cozy, local","El Falah Coffee, known as قهوة الفلاح, is an Egyptian coffee establishment that selects premium green coffee beans from around the world. Its Instagram presence highlights collaborations and specialty drinks, emphasizing high-quality brewed coffee.",food_drink,9
яхта,"U Venues, New Cairo",29.9989401,31.2279308,"restaurant, luxury, outdoor_seating, family_friendly, popular","The venue is a restaurant situated in the New Cairo district, within the U Venues commercial complex. It offers a selection of international cuisine and provides both dine‑in and takeaway options for guests. The establishment is noted for its modern atmosphere and caters to a diverse clientele seeking dining experiences in Egypt.",food_drink,9
Lava Cafe,"Inside Mall Of Arabia, Gate 23, Shop No. G13 012-7412662 Cairo Alex Desert Rd., Giza Km 28",29.9750901,31.2764776,"cozy, outdoor_seating, popular","Lava Cafe is a contemporary coffee shop situated inside the Mall of Arabia, offering a variety of beverages and light meals. The venue features an open-air setting with scenic views, emphasizing quality drinks and grilled platters. It caters to both locals and tourists seeking a relaxed environment.",food_drink,10
Session Cafe,"Ahmed El Melihy Street behind Misr International Hospital, Dokki, Cairo, Egypt",30.0908347,31.3229428,"cafe, restaurant, outdoor_seating, local","Session Cafe is located in the Dokki neighborhood of Cairo, Egypt. It operates as a casual dining venue offering a mix of international cuisine, pizza, sandwiches, and traditional Egyptian dishes. The cafe provides both indoor and outdoor seating, including shisha service, and serves as a popular gathering spot for locals and families.",food_drink,9
أسماك الجمهورية,"Towers New Capital, Golden Town Development, New Administrative Capital, Cairo, Egypt",30.0605152,31.2205079,"restaurant, luxury, cozy","أسماك الجمهورية is a 20 m² restaurant located on the fourth floor of a food court in the New Administrative Capital, Cairo. The venue is part of the Towers New Capital development by Golden Town Development, featuring a unique design and an annual yield of 31 %. Its strategic position in the emerging New Administrative Capital makes it an attractive investment opportunity.",food_drink,9
Prince Krish,"901 Corniche El Nil, Misr el kadima, Cairo",29.9667613,30.9443885,"restaurant, local, popular","Whether the new El-Prince can balance modernization with the legacy that made it famous remains an open question, but its return has already secured its place once again in Cairo’s food conversation. Several restaurant owners publicly welcomed the return, describing it as an example of how long-standing local businesses adapt to changing urban conditions.",food_drink,9
مطعم ارض الحضارة,"Mall of Arabia, 6th of October, Cairo, Egypt",30.0253123,31.223251,"restaurant, delivery, family_friendly","مطعم ارض الحضارة is listed among Nanna Kitchen branches in Cairo, offering menu items and delivery services. The restaurant is located in the 6th of October area, near Mall of Arabia, and is accessible via hotline number 01007733390. It appears to be a family-friendly dining spot with a presence on social media.",food_drink,9
Down The Bridge Cafe,"7 Gamal El Din Abou El Mahasen St. Garden City, Ground Floor, Cairo",30.0970602,31.3387065,"cafe, cozy, local, popular","Down The Bridge Cafe is a downtown Cairo café situated near Qasr el Nil bridge, offering a selection of ice cream, sorbets, cheese sambousek, lentil soup, and light lunches. It benefits from a lively riverside setting and is close to attractions such as the Egyptian Museum and the revitalized Kodak Passageway.",food_drink,9
Layali Cafe,,30.0157711,31.3008723,"bakery, cafe, local",Layali Cafe is located in Egypt. The owner Alaa Moustafa has been operating the NAN Bread and Pastry business since June 1999. The cafe specializes in bread and pastry offerings.,food_drink,9
Andiamo,,30.0918685,31.3404496,"restaurant, cozy, outdoor_seating","Andiamo is a celebrated Italian restaurant that opened in Heliopolis in 2015, known for authentic Italian dishes made with imported ingredients. After nearly a decade, it has opened a new beachfront location in Marsa Baghoush, offering a cozy seaside dining experience.",food_drink,9
